v_id;lon;lat;typ;voltage;geom
244;7.71823231962748;51.6743422007117;generator;;010100002031BF0D00134F1F626B382A41B02FE1CB73B75941
245;7.98122159643085;51.6735262619046;substation;"380000;110000";010100002031BF0D00C8BC4C0C231D2B41CD5FF22D4FB75941
246;7.79256714933307;49.8105487811028;substation;"220000;110000";010100002031BF0D002C71CD3611792A415E7627A936775841
247;6.92013045452502;49.9705818904706;substation;"220000;110000";010100002031BF0D00FACDFDCB52822741B36DD5AC37925841
248;6.75552340556687;49.3648695914696;substation;220000;010100002031BF0D00FFA7E1D92AF32641F97DF51B7A2C5841
249;9.88280429852399;51.5155074975239;substation;"220000;110000";010100002031BF0D00C5A8FBBD74C9304143580B29A89B5941
250;9.85139357253472;51.6491352399809;substation;"220000;110000";010100002031BF0D00DCA4B81DCCBB3041516409E308B35941
251;8.78579302528601;48.5837674015328;substation;"380000;110000";010100002031BF0D00EEE5F602DCD82D41976FB9121CAB5741
252;9.0454349679866;48.9029620137561;substation;"380000;220000;110000";010100002031BF0D003F49E56DAABA2E41FF3BB305BBDF5741
253;9.8013171668981;47.6525043240978;substation;380000;010100002031BF0D000AECD8A205A630416A3AA35A75135741
254;9.81091204610763;47.1426409446468;substation;"380000;220000";010100002031BF0D00F55BB2BB31AA3041E4AD47F792C15641
255;8.10495957410199;52.2642613740358;substation;"220000;110000";010100002031BF0D004E4E04F2BF882B41C10333448C1F5A41
256;12.1301906295374;47.9131654820025;substation;220000;010100002031BF0D003318E4A4B69A344171477133A13D5741
257;6.8018236570969;51.1247880606241;substation;"220000;110000";010100002031BF0D0054DC89176F1B2741DE009C42B1575941
258;7.98506745761923;50.8422254447013;substation;"220000;110000";010100002031BF0D009DD362497B202B410AB18D22E6265941
259;7.22423633379661;53.3499242086114;substation;"220000;110000";010100002031BF0D0078ADBE9ECC8A2841D9BA8323CDE25A41
260;7.20605284001418;53.3413192541639;substation;"220000;110000";010100002031BF0D00CDB6FB43FC7A2841EEFDD7FF3BE15A41
